number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
2,Closed-loop_manufacturing,42541439,,1738,20230115110604
3,Signal,275871,,29358,20230711104000
4,Coupling_nut,17606012,,2643,20220820235008
6,Commonwealth_Engineers_Council,67218870,,4553,20230130113647
8,Bar-link_chain,21186038,,1435,20230203183445
9,Silicone_impregnated_refractory_ceramic_ablator,56878346,,1658,20201011134920
10,Moment_redistribution,28756610,,1241,20221206051636
11,Electric_tug,42119079,,4463,20220817005648
12,Operational_availability,36726976,,4941,20220923142700
13,Dry_mortar_production_line,44315733,,2864,20220726115257
14,Air_Cargo_Challenge,40028796,,22674,20230717080819
15,Engineering_an_Empire,9908318,,5357,20230306223205
16,Heatwork,4544077,,2116,20221230030453
17,Beam_and_block,26447606,,2005,20220413174912
18,Thermal_stability,20540235,,952,20230717111305
19,Tank_services,6525889,,3292,20221121060105
21,Allowance_(engineering),17464907,,6595,20221011220258
22,Job_shop,1724001,,2560,20220218214316
24,Fukushima_Hydrogen_Energy_Research_Field,72085245,,2051,20230530074650
25,Naval_architecture,76653,,18956,20230524215214
26,Edison_Awards,5206465,,5461,20230610191552
28,Russian_Union_of_Engineers,40388885,,11523,20230316050624
30,Production_equipment_control,372426,,1021,20220830073441
31,"Committee_on_Science,_Engineering,_and_Public_Policy",21106348,,958,20210309113930
32,Computer_science_and_engineering,524425,,11921,20230717064509
33,Tripartite_Programme,26078194,,1825,20211015145829
34,Engineering_drawing,171414,,44609,20230627035052
35,Plant_floor_communication,29129698,,4888,20221118204338
36,Ancient_Roman_engineering,3180710,,20172,20230713060816
37,Squeeze_job,21240294,,3051,20220303151005
38,Season_cracking,15668833,,3360,20211115084819
39,IEEE/RSE_James_Clerk_Maxwell_Medal,44639373,,4043,20221126133026
40,Rushton_turbine,24237000,,1569,20230701224816
41,Sweatshop,102075,,77849,20230720105336
42,Institute_of_technology,1121030,,102411,20230717074244
43,Nominal_power,50642320,,1275,20221222054732
44,Tolerance_interval,833690,,12964,20230317193147
47,Signal_tone,28865739,,1483,20230319204826
48,The_Great_Egg_Race,9894846,,4194,20230530025531
50,EN_13445,20593779,,2616,20200527170443
51,SpaceX_fairing_recovery_program,56984039,,27883,20230625220228
52,CEN_Workshop_Agreement,4705713,,2214,20190619053150
56,Broadly_Applicable_Tracking_System,72668373,,2879,20230720000501
58,Marudai,7087984,,6964,20220407100847
61,List_of_countries_by_manufacturing_output,64015178,,170,20220414160840
62,Process_hazard_analysis,19046783,,3010,20230702140925
64,Bug_(engineering),60928950,,9047,20230513170253
65,List_of_elevator_test_towers,64939363,,11849,20230313224159
68,Survey_stakes,13219832,,1638,20230310042237
69,Wire_rope_spooling_technology,38858718,,8262,20230222041823
71,Racial_diversity_and_discrimination_in_STEM_fields,69907759,,31348,20230630000403
72,Inca_technology,7083018,,28351,20230430191126
73,Mount_Stromlo_Hydro-Power_Station,11476853,,1312,20200409043115
74,Corps_of_Mining_Engineers,38972489,,1054,20201117031513
76,Human_Factors_in_Engineering_and_Design,44731194,,2775,20201026031149
77,Amasa_Stone_Bishop,23348207,,4098,20230405221944
78,Tubular_Exchanger_Manufacturers_Association,57042704,,7830,20211221052000
79,HARMST,23431978,,770,20200414014342
81,Association_of_Professional_Engineers_and_Geoscientists_of_Saskatchewan,13670454,,1069,20220520183352
82,IET_Mountbatten_Medal,19714462,,6222,20220926095304
83,Foundation_integrity_testing,13289588,,711,20180908004558
85,Plumbing_drawing,23032386,,1728,20221209185755
87,Bendora_Gravity_Main,11459726,,2581,20201224023121
88,Angle_of_list,14952843,,1886,20221029223155
89,Luoyang_Glass,20054157,,2411,20211124131614
92,Palletizer,25137369,,2755,20210909111015
93,Passivhaus-Institut,22991308,,2424,20210502004933
94,VisualFEA,32093207,,7256,20220709114906
95,E-engineering,56854303,,10557,20221113181552
96,Engineering_for_Change,31032136,,6662,20230209154331
97,Alaskan_Way_Seawall,930805,,6401,20230530182941
98,Forensic_software_engineering,13929163,,1435,20190710042544
99,Herbert_B._Maxson,30162617,,2255,20230717075336
100,Cargo_net,31563269,,3256,20220905181222
101,Transfer_line,38899596,,2228,20210226031040
102,Precious_Plastic,55314044,,16786,20230423141425
105,European_BEST_Engineering_Competition,22322080,,12933,20221114221322
106,MOH_cost,19616239,,1837,20180211150944
107,Million_standard_cubic_feet_per_day,7076617,,1349,20221117153330
110,Contract_manufacturer,2564173,,12116,20230721200110
111,Calender,1313623,,9511,20230626144837
112,Lomer–Cottrell_junction,3609527,,1499,20220118205230
113,Load_pull,13447186,,2864,20211120161554
114,Algerian_Institute_of_Standardization,34994854,,2697,20210910084322
115,"Engineering,_Science,_and_Management_War_Training",24644328,,15030,20230420114641
120,Cardington_test,9489565,,1223,20230305141401
121,Mud_weight,17835849,,1579,20230223213710
122,Radial_stress,1550674,,1992,20230319070123
123,Association_of_Maldivian_Engineers,38821881,,1235,20221021210314
125,Dielectric_withstand_test,36395445,,3504,20230114100223
126,STEM_pipeline,45550317,,13964,20230717071639
127,International_Energy_Conservation_Code,15460523,,1678,20230115180926
128,International_Conference_on_Web_Services,11674624,,2718,20230627091608
129,Dewitt_Clinton_Haskin,10809380,,2493,20230131160910
130,New_manufacturing_economy,30870002,,6975,20230315203126
131,Fixture_(tool),5633026,,9377,20221230124423
133,"Out_in_Science,_Technology,_Engineering,_and_Mathematics",54184232,,12310,20230717071720
134,Flat-panel_display,293396,,20991,20230315054950
135,Tool,30677,,41315,20230717101804
137,International_System_Safety_Society,71870181,,4863,20230309172536
138,Ping_test_(engineering),32704529,,1261,20230318055716
139,Russia–Ukraine_barrier,46193861,,10777,20230702152230
143,Dual_modular_redundancy,6310904,,2674,20220615131244
146,Computer_engineering,50408,,29001,20230630190048
149,Tube_tool,12311888,,5005,20190726075136
151,The_Ancient_Engineers,5983758,,3370,20221016005234
152,Software_engineering,27010,,59357,20230720191605
154,Aluminized_screen,3414930,,2783,20230711035744
155,Paul_F._Forman_Team_Engineering_Excellence_Award,50398290,,5284,20220330220550
156,IEEE_Donald_G._Fink_Prize_Paper_Award,23266286,,7389,20220726142715
157,Animal_technology,5198791,,3106,20210703085029
159,Hoop_gun,6702028,,641,20210621192653
160,History_of_science_and_technology,14285,,42444,20230411042226
161,Common_Arrangement_of_Work_Sections,15820232,,2645,20230308115445
162,Sexual_division_of_labour,27107962,,23556,20230509125735
165,Kawabata_evaluation_system,10143762,,2156,20211118063815
167,Apollo_program,1461,,151655,20230718142028
168,IEC_60929,9224555,,1173,20220301160155
169,Glava,22292821,,3285,20211128045206
170,Polymer_engineering,12743856,,15120,20230602120941
171,Mark_Shtaif,68116053,,3567,20221109025117
172,Yoshimura_buckling,42515713,,5585,20230220154538
174,Engineering_World_Health,28322478,,14183,20230320234900
180,Nuclear_engineering,37207,,46621,20230711025025
181,Eddy-current_sensor,49498708,,1589,20230326042015
182,Project_manufacturing,1724021,,1328,20220430105645
183,Active_power_filter,54443743,,1828,20221109222936
185,International_Commission_of_Agricultural_and_Biosystems_Engineering,23128375,,6765,20201017152454
186,Mechannibals,2876432,,1418,20230425031918
187,Design-to-cost,45717790,,1966,20221010081847
188,FDOA,6631375,,2060,20190131195959
190,Online_engineering,14778844,,1839,20200119065318
192,Valve_leakage,24801788,,2329,20230523202159
193,Irving_Wightman_Colburn,7107097,,2595,20230528020207
194,Terbium_gallium_garnet,43295972,,4959,20230411034134
195,Dimensional_metrology,7927191,,6935,20220527165048
196,Sample_preparation_equipment,7102272,,1605,20210610013457
197,Bonding-studenteninitiative_e.V.,7168348,,1700,20210215103550
198,Power_plant_engineering,57164504,,19746,20230615031537
200,UNESCO_Niels_Bohr_Medal,41335850,,3684,20200121125955
201,IEEE_Marie_Sklodowska-Curie_Award,23265628,,4746,20201122233303
202,Iterative_Receiver_Design,21175804,,1660,20220410081743
203,ISO/IEC_5218,402567,,2664,20230717104223
204,Timing_margin,5706028,,1826,20180119025832
205,Ho-Am_Prize_in_Engineering,442422,,2610,20230407024634
206,High-frequency_vibrating_screens,40799663,,22255,20220428142406
208,Suhua_Highway_Improvement_Project,18886199,,4708,20230302214158
209,Angle_of_loll,7321377,,3310,20220426043400
210,Angle_of_repose,518397,,13743,20230605223027
213,Sir_Frank_Whittle_Medal,1804451,,3429,20220507202305
214,Taguchi_methods,442079,,23927,20230511233753
215,Engineering_change_order,5210185,,8590,20220824213702
217,Directed_assembly_of_micro-_and_nano-structures,49261105,,11382,20220131223927
218,Interoperation,26893458,,1939,20220401100638
219,IET_Achievement_Medal,39685337,,9351,20230201035926
222,High_viscosity_mixer,25571663,,1647,20221017115826
223,Islamic_Association_of_Engineers_of_Iran,52410622,,2408,20220107192941
224,UAE_Drones_for_Good,46786123,,4050,20230310054704
225,Tunnel_and_Reservoir_Plan,3509794,,15829,20230607124935
226,Snowy_2.0_Pumped_Storage_Power_Station,73730090,,9528,20230703210235
227,Stress_concentration,681185,,8830,20230528212132
228,Chilton_and_Colburn_J-factor_analogy,10109665,,1963,20210711083514
229,List_of_countries_by_the_largest_output_in_construction,52058219,,255,20220425091046
232,ISO/IEC_6523,1117458,,4658,20221020105720
233,Rockware_Glass,13679117,,1949,20211210211257
234,Norman_W._V._Hayes_Medal,59843382,,4410,20220102142740
235,Japan_Electric_Association,31432398,,7923,20230403050915
237,Iso-elastic,782795,,4233,20191002154020
238,Women_in_Scientific_and_Engineering_Professions,70576296,,1760,20221001150823
242,Technosignature,39919360,,49893,20230413152714
243,Rail-Veyor,41561194,,6666,20210915191127
244,National_Institute_for_Biotechnology_and_Genetic_Engineering,38055428,,4844,20230515231043
245,Coiled_tubing_umbilical,23875819,,922,20211024222140
246,Final_product,37292742,,921,20230629040746
247,John_Fritz_Medal,32476781,,8818,20230711111101
250,Idiot-proof,13898574,,1996,20230709163203
253,Technical_peer_review,21603604,,4796,20230702020744
254,Cloakmaker,63411790,,5669,20230718024625
255,Association_of_Swedish_Engineering_Industries,44937193,,5725,20230213051410
256,Operating_weight,22875022,,429,20230310035814
257,Falcon_9_first-stage_landing_tests,43091601,,72082,20230720124927
258,Float_voltage,14719154,,4157,20230604223125
259,System_deployment,3758895,,649,20220624142057
260,Gerontechnology,6079418,,9082,20230504192158
263,Process_manufacturing,12199703,,12741,20230520061737
264,Dissipator_(building_design),9382657,,784,20230715092205
265,EN_1090,32644724,,2336,20220807051752
266,IEEE_Richard_Harold_Kaufmann_Award,23264910,,4356,20201122233233
267,Graph_paper,293606,,8943,20230710105855
268,Flexible_cable,12851824,,4127,20220624093322
269,Bradfield_Scheme,1093094,,11824,20230603230617
270,Contextualization_(computer_science),36108052,,3048,20230224031845
272,Function_(engineering),11774223,,1654,20220118201452
273,Eng-Tips_Forums,21110226,,5135,20221010000422
275,Blowout_preventer,5239446,,32566,20230605094912
276,Floodway_(road),46477688,,4079,20230627051931
277,Mass-spring-damper_model,53102285,,2249,20230605084106
278,Arthur_B._Guise_Medal,24029646,,2342,20230419194835
279,RoboSub,36516801,,20632,20230715192423
280,K-factor_(fire_protection),21327215,,2397,20230720124503
281,Universal_gateway,29072679,,3724,20221118204444
283,Aquapel_(glass_treatment),15856187,,1371,20230201085433
284,IEEE_Life_Member_Graduate_Study_Fellowship_in_Electrical_Engineering,23266337,,337,20170613230902
285,Musical_clock,5977457,,4267,20230620050330
286,Uinta_Basin_Replacement_Project,15288165,,10254,20230305152133
287,EN_12566,46959461,,2700,20180402142548
288,Virtual_engineering,9425248,,7736,20230504155559
289,Impinging_mixer,53644265,,1925,20230310041953
291,Bubblegram,6117374,,2521,20200918231430
293,PD_5500,25902186,,3208,20230419074415
294,Pioneers_in_Engineering,39018678,,5204,20220228042650
296,IEEE_John_von_Neumann_Medal,12953311,,2885,20230626011844
297,Oil-based_mud,36864657,,3194,20221128175406
300,Aquacultural_engineering,14383330,,3936,20210316161752
302,Knuckle_boom_crane,28307770,,2155,20230703153458
304,Rental_utilization,4440608,,3526,20201024121014
305,Fundamentals_of_Engineering_exam,350401,,10157,20230717073109
307,Manufacturing_operations,274832,,652,20160507065823
308,Queen_Elizabeth_Prize_for_Engineering,33775942,,20920,20230719105617
309,Technical_Service_Council,18937540,,18020,20230403155151
310,International_Symposium_on_Physical_Design,10906024,,1712,20210523164146
311,Machine_drawn_cylinder_sheet_glass,2910735,,1425,20210329192138
313,Average_rectified_value,23613008,,1470,20220412033542
316,Load-loss_factor,15399989,,4010,20230331034433
317,Pacific_Coast_Electric_Transmission_Association,69800853,,2325,20221121055446
318,Ludwig_Prandtl_Ring,43016848,,14093,20230419004206
320,Service-learning_in_engineering_education,17183579,,15644,20230515190538
321,Packaged_terminal_air_conditioner,14210416,,2721,20230718072958
322,Ecological_engineering,1633173,,19212,20230427230115
323,Artes_mechanicae,863862,,3900,20230707042725
324,Downton_pump,21376979,,1998,20230704103015
325,Spinning_bee,52062473,,8972,20221221024057
326,Simulation_in_manufacturing_systems,50048068,,11139,20230411010138
327,Blackman's_theorem,44789336,,9025,20230722090353
329,Basic_service_element,40777,,832,20220609170828
330,Women_in_architecture,35552352,,76233,20230717005222
334,Primary_form,7814582,,466,20200924082533
335,World_Championship_of_Custom_Bike_Building,22732478,,9750,20230414132710
336,Werner_von_Siemens_Ring,12463750,,3817,20221120160350
339,Fab@Home,38430022,,7587,20230412194538
340,Doktoringenieur,14226794,,2694,20220807153402
341,Software_engineer,90471,,140,20210918190405
342,Decision-matrix_method,2500689,,3348,20220722110310
344,Constant-force_spring,8886432,,1456,20230313174246
345,EN_13537,4442658,,3699,20191109221414
346,Space_fountain,524582,,2943,20221129092207
347,Resist,52142710,,6481,20230314055759
348,Coupling_(piping),6639850,,1990,20220620104954
349,Build-on-demand,56350120,,3120,20210706164241
350,Nagamori_Awards,65243470,,8606,20230501205614
351,Electrical_drawing,23030862,,1957,20221209185714
352,Lug_(hinge),55512916,,593,20171217093013
354,EuroTech_Universities_Alliance,43135533,,5704,20230401131156
355,Climate_engineering,1038280,,43741,20230717080616
357,Fordism,387109,,20179,20230412102443
358,Overengineering,13816853,,7253,20230321114817
359,SLR_Consulting,36079379,,13857,20230705101423
360,Rejlers,14319746,,1303,20230310040749
361,COPPE,52775553,,3401,20221101142839
362,Overflow_downdraw_method,15593267,,2255,20210122234752
363,List_of_pre-Columbian_engineering_projects_in_the_Americas,8692639,,2183,20230315133258
364,Open_manufacturing,52433684,,10722,20221017233254
