number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
1,American_National_Standards_Institute,659,,16466,20230518034031
2,Basic_English,4934,,19675,20230725221836
3,Computing,5213,,47116,20230725035709
4,Software,5309,,36801,20230725222622
5,Computer_program,5783,,127187,20230729222259
6,Catapult,7063,,34012,20230723093423
7,Dyson_sphere,8586,,18209,20230727154852
8,Engineering,9251,,87503,20230707182307
9,Erewhon,9664,,15323,20230726000503
10,Outline_of_engineering,9987,,10184,20220924222937
12,Free_On-line_Dictionary_of_Computing,11324,,3680,20220114041629
13,HTML,13191,,85518,20230729211426
14,History_of_science_and_technology,14285,,42443,20230725182315
15,Industrial_Revolution,14914,,245727,20230718212558
16,International_Organization_for_Standardization,14934,,41578,20230731142343
18,Jacquard_machine,16225,,22995,20230626042545
19,Kista,16791,,7659,20230324134529
20,Legacy_system,18295,,25209,20230719055346
21,Microphotonics,18889,,4118,20210918015133
22,Mimeograph,19935,,19555,20230705230128
23,Adobe_Flash,20947,,111096,20230722080045
24,Network_effect,22053,,52841,20230704140430
25,PostScript,24080,,31868,20230714205754
27,History_of_radio,25522,,74434,20230729035030
28,Rescuing_Prometheus,25610,,1793,20230716210501
29,Rich_Text_Format,25739,,42847,20230626233837
30,Real-time_computing,25767,,27206,20230711005102
31,Renewable_energy,25784,,183354,20230726125530
32,Software_documentation,27488,,18144,20230703154915
33,Spaghetti_code,28732,,13018,20230730212650
34,Short_Message_Peer-to-Peer,28904,,21213,20230330105712
35,Standard_Generalized_Markup_Language,28994,,32875,20230513210917
36,Space_elevator,29192,,87517,20230515151625
38,Technology,29816,,101269,20230728004902
39,Transhumanism,30299,,127945,20230729190543
41,XML,34138,,56418,20230708111953
43,Scientific_journal,37316,,36002,20230726143058
44,Fusion_rocket,37852,,13705,20221129051734
45,Bussard_ramjet,37853,,15298,20230718183213
46,Alcubierre_drive,37856,,44390,20230509200724
48,Angular_misalignment_loss,40716,,881,20230320174834
49,Beam_steering,40782,,2985,20230721214808
51,Configuration_management,40948,,30967,20230724132132
53,Mean_time_between_outages,41363,,552,20200119064143
55,Repeater,41655,,16474,20230622054802
56,Schematic,41679,,7845,20230311030740
57,Spatial_application,41725,,510,20211002005957
58,Star_coupler,41743,,1681,20220805182823
59,System_integrity,41771,,1052,20171019055341
